_id,categoria,link,nombre,puntuacion,ubicacion,lat,long
My Way,Bares y discotecas,http://mywaycocktails.tumblr.com/post/11609091312/my-way-cabaret-cocktail-bar-un-nuevo-y-unico-espacio,My Way,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Paseo Pintor Rosales 30, 28008 Madrid España",40.4271704,-3.7197299
Bärlín Cafe Bar,Bares y discotecas,http://110mb.us2.list-manage.com/subscribe?u=1fe711994879de217600af422&id=da5fe2b9ee,Bärlín Cafe Bar,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Augusto Figueroa 21, 28004 Madrid España",40.4226652,-3.6990593
"""Derroche parla""",Bares y discotecas,tel:%2B34%20918%2016%2060%2000,"""Derroche parla""","Esta actividad todavía no tiene puntuación, ¡se el primero!","calle torrejón, madrid Madrid España",40.2386312,-3.7670291
Bar Villena,Bares y discotecas,https://www.facebook.com/BarVillena/,Bar Villena,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Corregidor Alonso de Tobar 18, 28030 Madrid España",40.4038606,-3.6481464
Metemetrés Bar,Bares y discotecas,No disponible,Metemetrés Bar,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Gaztambide, 24, Madrid, 28015 Madrid España",40.4336339,-3.715471
Mariana Café Bar & After Work,Bares y discotecas,https://www.facebook.com/MarianaCafeBarAfterWork/,Mariana Café Bar & After Work,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Juan de Mariana 14, 28045 Madrid España",40.3232878,-3.766194
El Drink,Bares y discotecas,No disponible,El Drink,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Esteban Collantes 34, 28017 Madrid España",40.4339503,-3.635744082781656
Meigas - Pulpo & Friends,Bares y discotecas,tel:%2B34%20914%2044%2040%2004,Meigas - Pulpo & Friends,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Eguilaz, 13, 28010 Madrid España",40.4293559,-3.7005957
Pulpería Caracolería,Bares y discotecas,https://www.facebook.com/Pulper%C3%ADa-Caracoler%C3%ADa-157086607665251/,Pulpería Caracolería,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Avenida Nuestra Señora de Fátima 55, 28047 Madrid España",40.38583,-3.7446381
Café Bar Orfran,Bares y discotecas,https://www.orfran.es/,Café Bar Orfran,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Fermín Caballero, 7, 28034 Madrid España",40.4867688,-3.6996784
Disco Pub Karamba,Discotecas y salas de baile,tel:%2B34%20682%2066%2082%2044,Disco Pub Karamba,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Madrid, 28026 Madrid España",40.4167047,-3.7035825
Cafeteria Josper,Bares y discotecas,https://www.facebook.com/pages/category/Bar/Cafeteria-Josper-Avd-Moratalaz-103-243107202408571/,Cafeteria Josper,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Avd Moratalaz, 103, 28030 Madrid España",40.4061392,-3.653605499923084
El Rincon de Mama,Tiendas de regalos y especializadas,http://elrincondemama.es/,El Rincon de Mama,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Chile 3, 28016 Madrid España",40.4249629,-3.5553449
Nails by Rosabel,"Nails by Rosabel es un salón de manicura y pedicura situado en la Calle Duque de Sesto, 6, en Madrid. Es un salón especializado en el aspecto y cuidado de las uñas. Son especialistas en manicura rusa, pedicura rusa, manicura japonesa, manicura semipermanente, gel x Apress y todo tipo de uñas esculpidas. Este establecimiento se caracteriza por su amplio y luminoso espacio con toques modernos y muebles cómodos que inspiran total confort a sus clientes. Todos los servicios van acompañados de amenities (café, zumos naturales, infusiones frías y calientes, refrescos, vino o champagne). Así como opciones saludables de aperitivos. Es un salón comprometido con la sostenibilidad y todos sus materiales son reciclados, desechables y ecosostenibles. El equipo de Nails by Rosabel cuenta con años de experiencia en el sector y están en constante formación para ofrecer las mejores opciones y tendencias. Trabajan con marcas veganas y chemic-free como Naturnua, Velac y NTN Premium. Y también es un establecimiento donde se puede ir con la mascota ya que son Pet-Friendly.",tel:%2B34%20611%2051%2026%2062,Nails by Rosabel,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle del Duque de Sesto 6, 28009 Madrid España",40.4225331,-3.6782804
FlyUp Aviation Academy,"['Taxis y lanzaderas', 'Recorridos aéreos']",tel:%2B34653637490,FlyUp Aviation Academy,"Esta actividad todavía no tiene puntuación, ¡se el primero!","FlyUp Aviation Academy, Madrid",40.2335297,-4.0255806
El Canto de la Cabra,Teatros,tel:%2B34%20913%2010%2042%2022,El Canto de la Cabra,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle San Gregorio 8, 28004 Madrid España",40.4289258,-3.7800508
Centro de Convenciones Sur,Palacios de congresos,http://www.ifema.es/convencionesycongresos_01/Organizadores/EspaciosDisponibles/CentrodeConvencionesSur/index.htm,Centro de Convenciones Sur,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Centro de Convenciones Sur, Madrid",40.46575945,-3.616720441645721
Cuadri Flamenco,Teatros,No disponible,Cuadri Flamenco,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle San Bruno 3, 28005 Madrid España",40.2760475,-4.3066886
Sensaciones Espanolas,Clases y talleres,tel:%2B34%20910%2014%2012%2076,Sensaciones Espanolas,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Hileras 6, 28013 Madrid España",40.4170061,-3.7081921
Don Alberto,Bares y discotecas,tel:%2B34%20914%2046%2001%2010,Don Alberto,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Don Alberto, Madrid",40.4089474,-3.8713694
Siam Aroma,Spas,http://www.siamaroma.es/,Siam Aroma,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Marqués Viudo de Pontejos, 15, 28012 Madrid España",40.4157202,-3.7058617
La Huerta del Rastro,Mercados de agricultores,http://www.facebook.com/lahuertadelrastro/?fref=ts,La Huerta del Rastro,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Embajadores 18, 28012 Madrid España",40.4048383,-3.702243
Tienda Arte Africano Angata,Tiendas de regalos y especializadas,http://angata.net/?post_type=product,Tienda Arte Africano Angata,"Esta actividad todavía no tiene puntuación, ¡se el primero!","C/Doctor Piga, 17, 28012 Madrid España",40.2631973,-4.4663764
Pilates a tu medida,Clases y talleres,http://www.pilatesatumedida.com/,Pilates a tu medida,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Tarragona 18, 28045 Madrid España",40.56248775,-3.8876311482397123
Ugoki,"['Yoga y pilates', 'Spas']",http://www.ugoki.es/,Ugoki,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Juan Perez Zuniga 22, 28027 Madrid España",40.7656182,-3.7794442
Sirius Tienda Creativa,Tiendas de regalos y especializadas,http://www.siriusmadrid.com/,Sirius Tienda Creativa,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de San Vicente Ferrer 28, 28004 Madrid España",40.4257857,-3.7036921
Harit Ayurveda,Spas,http://www.ayurvedasalud.com/,Harit Ayurveda,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Orense 9-7 A, 28020 Madrid España",40.3254306,-3.7354836
Nails & Body,Spas,http://www.nailsbody.es/,Nails & Body,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Azofra 1 Las tablas, 28050 Madrid España",40.500109,-3.6721815
Dulce Respiro,Spas,https://www.facebook.com/dulcerespiroestetica/,Dulce Respiro,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Antonio Arias 12, 28009 Madrid España",40.4163951,-3.671338097324826
Neverland,Centros de juego y entretenimiento,http://www.neverlandeuropa.com/,Neverland,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Calderilla, 1, 28054 Madrid España",40.3639776,-3.7383655
Espacio Recoveco,Centros cívicos,http://espaciorecoveco.com/,Espacio Recoveco,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle del Infante 3, 28014 Madrid España",40.4143351,-3.699202893048506
Es Espositivo,Galerías de arte,http://www.espositivo.es/,Es Espositivo,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Loreto Chicote 4, 28004 Madrid España",40.4216761,-3.7042608
Sens & Float,Spas,tel:%2B34%20918%2025%2093%2097,Sens & Float,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Relatores 7, 28012 Madrid España",40.413216500000004,-3.7029416247062796
A Punto,Spas,http://www.estoyapunto.com/,A Punto,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Zurbano 22, 28010 Madrid España",40.4328678,-3.693329
Yedra Disco Pub,Discotecas y salas de baile,tel:%2B34%20659%2043%2023%2082,Yedra Disco Pub,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Andres Mellado 33, 28015 Madrid España",40.4337762,-3.7145407
Cuarto Creciente Cocteleria Restaurant,Bares y discotecas,tel:%2B34%20630%2069%2031%2036,Cuarto Creciente Cocteleria Restaurant,"Esta actividad todavía no tiene puntuación, ¡se el primero!","GRAN VIA, 28013 Madrid España",40.420543,-3.7063714
Parque Infantil Cocoroko,Centros de juego y entretenimiento,http://parquebolascocoroko.es/,Parque Infantil Cocoroko,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Pedro Antonio de Alarcon 58, 28017 Madrid España",40.427505499999995,-3.640601282046851
Bar El Paulino,Bares y discotecas,http://bar-paulino.negocio.site/,Bar El Paulino,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Avenida del Monte Igueldo 109, 28053 Madrid España",40.3912805,-3.6704568355051204
DeViaje Club,Bares y discotecas,http://www.facebook.com/DeviajeClubMadrid/,DeViaje Club,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Barcelo 6, 28004 Madrid España",40.426544899999996,-3.698786316244
Marphil,Estudios de pintura y cerámica,http://www.marphil.com/,Marphil,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Gualda 23, 28022 Madrid España",40.44752,-3.5698319
C.D. Go-Pai Sport,"['Gimnasios', 'Yoga y pilates']",http://www.gymgopai.com/,C.D. Go-Pai Sport,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Bulevar de Jose Prat 7-B, 28032 Madrid España",40.3984621,-3.6244185
Escuelas De San Antón,"['Gimnasios', 'Clases y talleres']",http://cdmescuelassananton.com/,Escuelas De San Antón,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Farmacia 13, 28004 Madrid España",40.4261308,-3.6937458
Centro De Relajación Tai Chi Yoga,Yoga y pilates,https://www.facebook.com/CenterTaichiChuan/,Centro De Relajación Tai Chi Yoga,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Urquiza 19, 28017 Madrid España",40.4327966,-3.6452656
Estetica Rosa del Mar,Spas,http://esteticarosadelmar.mytreatwell.es/,Estetica Rosa del Mar,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Pedro de Valdivia 38, 28006 Madrid España",40.4388452,-3.6804792
Javier Perez,"['Tours en segway', 'Tours en bicicleta', 'Tours gastronómicos']",https://tripadvisor.mediaroom.com/ES-terms-of-use,Javier Perez,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Javier Perez, Madrid",40.4311544,-3.6710493
Talleres PIOLAS,Estudios de pintura y cerámica,https://www.tallerespiolas.com/,Talleres PIOLAS,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Eduardo Marquina 7, 28019 Madrid España",40.3933901,-3.7123834
FitNatura,Campamentos deportivos,https://fitnatura.com/,FitNatura,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Colombia 45, 28016 Madrid España",40.2112817,-3.5848561
Dimo Pintura en Seda,Tiendas de regalos y especializadas,tel:%2B34%20914%2067%2049%2075,Dimo Pintura en Seda,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Santa Isabel 50, 28012 Madrid España",40.4090226,-3.6953055
SasiThai Madrid Masaje Tailandés,Spas,http://sasithai.es/,SasiThai Madrid Masaje Tailandés,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Manuel de Falla, 8, 28036 Madrid España",40.423203,-3.533318192037783
Nail's Secret,Spas,http://www.nailssecret.es/,Nail's Secret,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Garcia de Paredes 78, 28010 Madrid España",40.4365645,-3.6936664
Laras Lifestyle Salon & Spa,Spas,http://www.laras-salon.com/,Laras Lifestyle Salon & Spa,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Silvano 92, 28043 Madrid España",40.4625518,-3.6368651
Espacio Kendra,Spas,http://www.espaciokendra.com/,Espacio Kendra,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Clara del Rey 42, 28002 Madrid España",40.4447706,-3.6682846
Gloria Lara Peluquerias,Spas,http://www.glorialarapeluquerias.com/,Gloria Lara Peluquerias,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Avenida Arces 8, 28042 Madrid España",40.4556271,-3.6179395
Erika Montoya Estetica,Spas,http://www.erikamontoyaestetica.es/,Erika Montoya Estetica,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Maudes 62, 28003 Madrid España",40.4452637,-3.700357
Sensebene,Spas,http://www.sensebene.com/centros/espana/madrid/20-centros/espana/madrid/47-madrid-capital-clara-del-rey,Sensebene,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Baeza 11, 28002 Madrid España",40.4457843,-3.6689623
Mon Petit Espace,Spas,http://www.monpetitespace.com/,Mon Petit Espace,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Furelos 7, 28050 Madrid España",40.5058644,-3.6652016
Beatriz Guerreira Estetica Profesional,Spas,http://bguerreira.com/,Beatriz Guerreira Estetica Profesional,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Maudes 64, 28003 Madrid España",40.4452637,-3.700357
Vitamina Zen,Spas,http://www.vitaminazen.es/,Vitamina Zen,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Moratines 23, 28005 Madrid España",40.402462,-3.7038024
Llongueras,Spas,http://www.llongueras.com/,Llongueras,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Narvaez 27, 28009 Madrid España",40.1986932,-3.694637
Dermo VIP,Spas,http://dermovip.es/,Dermo VIP,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Juan Alvarez Mendizabal 74, 28008 Madrid España",40.4285608,-3.718385
Tan & Beauty,Spas,http://tanandbeauty.es/,Tan & Beauty,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Avenida Reina Victoria 68, 28020 Madrid España",40.6380634,-4.022365
Centro de Belleza Agatha,Spas,http://www.agathaestetica.com/,Centro de Belleza Agatha,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Benito Gutierrez 8, 28008 Madrid España",40.432043,-3.7183725
La Vencida,Spas,http://www.lavencida.es/contactar/la-vencida.html,La Vencida,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Julian Camarillo 59, 28037 Madrid España",40.4347271,-3.6281835
Mai Studio Estetica,Spas,http://maiestetica.com/,Mai Studio Estetica,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Jaen 16, 28020 Madrid España",40.37440855,-3.5270235989389294
IL Corpo,Spas,http://ilcorpospa.com/,IL Corpo,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Arroyofresno 17, 28035 Madrid España",40.4751656,-3.743080609630521
Fuensanta Vigueras,Tiendas de regalos y especializadas,http://fuensantavigueras.com/,Fuensanta Vigueras,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Claudio Coello 23, 28001 Madrid España",40.5938943,-4.1466444
Modas Marcy,Tiendas de regalos y especializadas,http://www.modasmarcy.com/,Modas Marcy,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle del Alcalde Sáinz de Baranda, 21, 28009 Madrid España",40.4170444,-3.6752495
SANTOS,Tiendas de regalos y especializadas,http://www.santosmadrid.es/,SANTOS,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Cervantes 3, 28014 Madrid España",40.4144046,-3.698356115684402
Ministudio Pilates,Yoga y pilates,tel:%2B34%20650%2043%2035%2084,Ministudio Pilates,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Gran Vía, 15, 28013 Madrid España",40.419784,-3.7004013
Ignacio García,"['Catas de cerveza y visitas guiadas', 'Clases de cocina', 'Catas y visitas vinícolas guiadas']",https://tripadvisor.mediaroom.com/ES-terms-of-use,Ignacio García,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Ignacio García, Madrid",40.4454347,-3.6107294
BiciareaRent,Alquiler de equipamiento,http://biciarearent.com/,BiciareaRent,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Sofia 177J, 28022 Madrid España",40.4333265,-3.6023757
Almacén Alquián & Hóptimo,"['Tiendas de regalos y especializadas', 'Anticuarios']",http://almacenalquianhoptimo.com/,Almacén Alquián & Hóptimo,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Manuel González Longoria, 2, 28010 Madrid España",40.4286458,-3.6972694
EXPERIENCE,"['Tours en bicicleta', 'Tours en autobús', 'Excursiones de un día']",tel:%2B34618264642,EXPERIENCE,"Esta actividad todavía no tiene puntuación, ¡se el primero!","EXPERIENCE, Madrid",40.4134252,-3.7862316209274125
Spain,"['Tours de varios días', 'Tours privados', 'Excursiones de un día']",tel:%2B12028081485,Spain,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Spain, Madrid",40.4167047,-3.7035825
Escuela De Hostelería Aranda Formación,Clases de cocina,http://tallerescocina.com/,Escuela De Hostelería Aranda Formación,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Avenida de la Reina Victoria 8, 28003 Madrid España",40.4471211,-3.7051282
TRANSFER MADRID,Taxis y lanzaderas,tel:%2B34%20623%2029%2048%2079,TRANSFER MADRID,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Cidro 20, 28044 Madrid España",40.3667898,-3.7462303
La Casa de Papel: The Experience,Centros de juego y entretenimiento,http://lacasadepapelexperience.com/madrid/,La Casa de Papel: The Experience,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Plaza de San Martín, 1, 28013 Madrid España",40.4184278,-3.7069791
Urban Monkey,Centros de juego y entretenimiento,https://www.facebook.com/urbanmonkey.es/,Urban Monkey,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Tarragona 8, 28045 Madrid España",40.4016182,-3.6975942
