_id,categoria,link,nombre,puntuacion,ubicacion
Embalse Del Ejército Del Aire,Masas de agua,null,Embalse Del Ejército Del Aire,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Carretera La Barranca 6, 28041 Madrid España"
Escuelas De San Antón,Gimnasios • Clases y talleres,http://cdmescuelassananton.com/,Escuelas De San Antón,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Farmacia 13, 28004 Madrid España"
Centro De Relajación Tai Chi Yoga,Yoga y pilates,https://www.facebook.com/CenterTaichiChuan/,Centro De Relajación Tai Chi Yoga,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Urquiza 19, 28017 Madrid España"
Shiatsu Oriente,Spas,https://www.facebook.com/Shiatsu-Oriente-Madrid-1439925946307041/,Shiatsu Oriente,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
Global Wellness,Recorridos por parajes naturales,tel:%2B34911123250,Global Wellness,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
Estetica Rosa del Mar,Spas,http://esteticarosadelmar.mytreatwell.es/,Estetica Rosa del Mar,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Pedro de Valdivia 38, 28006 Madrid España"
Estufa Fría Del Parque Juan Carlos I,Jardines,https://www.tripadvisor.es/Attractions-g187514-Activities-c57-Madrid.html,Estufa Fría Del Parque Juan Carlos I,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
Postmii Madrid Sevilla,Tours privados • Rutas fotográficas,tel:%2B34691936922,Postmii Madrid Sevilla,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
Maria Sanahuja,Tours privados • Excursiones de un día,https://tripadvisor.mediaroom.com/ES-terms-of-use,Maria Sanahuja,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
Javier Perez,Tours en segway • Tours en bicicleta • Tours gastronómicos,https://tripadvisor.mediaroom.com/ES-terms-of-use,Javier Perez,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
"Antiguedades, compra-venta objetos antiguos oro, plata",Anticuarios,tel:%2B34%20669%2072%2052%2047,"Antiguedades, compra-venta objetos antiguos oro, plata","Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
Talleres PIOLAS,Estudios de pintura y cerámica,https://www.tallerespiolas.com/,Talleres PIOLAS,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Eduardo Marquina 7, 28019 Madrid España"
Rosotravel - Madrid Tours,Visitas urbanas guiadas • Tours de patrimonio histórico • Catas de cerveza y visitas guiadas • Visitas turísticas guiadas • Tours privados • Catas y visitas vinícolas guiadas • Excursiones de un día,tel:%2B48515192730,Rosotravel - Madrid Tours,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
Try find your better than us ! SmartRyde Madrid,Taxis y lanzaderas,https://smart-ryde.com/,Try find your better than us ! SmartRyde Madrid,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
FitNatura,Campamentos deportivos,https://fitnatura.com/,FitNatura,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Colombia 45, 28016 Madrid España"
Dimo Pintura en Seda,Tiendas de regalos y especializadas,tel:%2B34%20914%2067%2049%2075,Dimo Pintura en Seda,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Santa Isabel 50, 28012 Madrid España"
Mercedes Galán,Rutas fotográficas,https://www.litmind.com/megan,Mercedes Galán,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
Chocrón Joyeros,Tiendas de regalos y especializadas,https://www.tripadvisor.es/Restaurants-g187514-Madrid.html,Chocrón Joyeros,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
UrbExcursions-Spain,Recorridos a pie • Visitas turísticas guiadas • Tours privados • Catas y visitas vinícolas guiadas,tel:%2B39351287924,UrbExcursions-Spain,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
SasiThai Madrid Masaje Tailandés,Spas,http://sasithai.es/,SasiThai Madrid Masaje Tailandés,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Manuel de Falla, 8, 28036 Madrid España"
Vox City: Madrid,Visitas urbanas guiadas • Autobuses turísticos • Recorridos a pie,tel:%2B393290528297,Vox City: Madrid,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
Masbell Masajes y Belleza,Spas,http://www.masbell.es/,Masbell Masajes y Belleza,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle General Ricardos 192, 28025 Madrid España"
"Nail's Secret",Spas,http://www.nailssecret.es/,"Nail's Secret","Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Garcia de Paredes 78, 28010 Madrid España"
Laras Lifestyle Salon & Spa,Spas,http://www.laras-salon.com/,Laras Lifestyle Salon & Spa,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Silvano 92, 28043 Madrid España"
Espacio Kendra,Spas,http://www.espaciokendra.com/,Espacio Kendra,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Clara del Rey 42, 28002 Madrid España"
Gloria Lara Peluquerias,Spas,http://www.glorialarapeluquerias.com/,Gloria Lara Peluquerias,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Avenida Arces 8, 28042 Madrid España"
Star & Sun Wellness Beauty,Spas,http://wellnessbeauty.es/,Star & Sun Wellness Beauty,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Plaza de La Puerta del Sol 11 5th Floor, 28013 Madrid España"
Erika Montoya Estetica,Spas,http://www.erikamontoyaestetica.es/,Erika Montoya Estetica,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Maudes 62, 28003 Madrid España"
Dellicare,Spas,http://dellicare.com/,Dellicare,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Pelayo 76 Blow Dry Bar, 28004 Madrid España"
Tu Maxwapa,Spas,http://tumaxwapa.com/,Tu Maxwapa,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Bravo Murillo 219, 28020 Madrid España"
Sensebene,Spas,http://www.sensebene.com/centros/espana/madrid/20-centros/espana/madrid/47-madrid-capital-clara-del-rey,Sensebene,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Baeza 11, 28002 Madrid España"
Estetic and Nails by Eslava,Spas,http://www.esteticandnailsbyeslava.com/,Estetic and Nails by Eslava,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Hilarion Eslava 24, 28015 Madrid España"
Mon Petit Espace,Spas,http://www.monpetitespace.com/,Mon Petit Espace,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Furelos 7, 28050 Madrid España"
Beatriz Guerreira Estetica Profesional,Spas,http://bguerreira.com/,Beatriz Guerreira Estetica Profesional,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Maudes 64, 28003 Madrid España"
Blondy Peluqueros,Spas,http://www.blondypeluquerosatocha.es/,Blondy Peluqueros,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Plaza Luca de Tena 13, 28045 Madrid España"
IberRides,Tours de varios días • Tours en bicicleta,tel:%2B34%20915%2000%2000%2040,IberRides,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
Vitamina Zen,Spas,http://www.vitaminazen.es/,Vitamina Zen,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Moratines 23, 28005 Madrid España"
Llongueras,Spas,http://www.llongueras.com/,Llongueras,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Narvaez 27, 28009 Madrid España"
Instituto de Belleza Aguamarina,Spas,http://www.institutobellezaaguamarina.com/,Instituto de Belleza Aguamarina,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Plaza Gandara de Oro 2 Carabanchel, 28019 Madrid España"
Dermo VIP,Spas,http://dermovip.es/,Dermo VIP,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Juan Alvarez Mendizabal 74, 28008 Madrid España"
Tan & Beauty,Spas,http://tanandbeauty.es/,Tan & Beauty,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Avenida Reina Victoria 68, 28020 Madrid España"
Centro de Belleza Agatha,Spas,http://www.agathaestetica.com/,Centro de Belleza Agatha,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Benito Gutierrez 8, 28008 Madrid España"
La Vencida,Spas,http://www.lavencida.es/contactar/la-vencida.html,La Vencida,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Julian Camarillo 59, 28037 Madrid España"
Mai Studio Estetica,Spas,http://maiestetica.com/,Mai Studio Estetica,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Jaen 16, 28020 Madrid España"
IL Corpo,Spas,http://ilcorpospa.com/,IL Corpo,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Arroyofresno 17, 28035 Madrid España"
TRYPS.TECH,"Juegos de escape • Tours por bares, discotecas y pubs • Tours de varios días • Búsquedas del tesoro • Recorridos en helicóptero • Adrenalina y Experiencias extremas • Paseos en globo • Taxis y lanzaderas • Recorridos aéreos • Minigolf • Excursiones de un día",tel:%2B34626285183,TRYPS.TECH,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
Fuensanta Vigueras,Tiendas de regalos y especializadas,http://fuensantavigueras.com/,Fuensanta Vigueras,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Claudio Coello 23, 28001 Madrid España"
VIAJES DESPEJADO,Tours de varios días • Adrenalina y Experiencias extremas • Taxis y lanzaderas • Tours privados • Excursiones de un día,tel:%2B34692019842,VIAJES DESPEJADO,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
Centro de Acupuntura Youngsue,Spas,http://www.acupunturasusanpark.com/,Centro de Acupuntura Youngsue,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Travesía Ronda 2 Local 14, 28022 Madrid España"
Tulang Bienestar & Belleza,Spas,http://tulangbienestarybelleza.com/,Tulang Bienestar & Belleza,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Av América 10, 28028 Madrid España"
Academia Árabe,Clases y talleres,http://www.academiaarabe.es/,Academia Árabe,"Esta actividad todavía no tiene puntuación, ¡se el primero!","C/ Luis Vélez De Guevara, 8 Bajo Exterior Izq., 28012 Madrid España"
Modas Marcy,Tiendas de regalos y especializadas,http://www.modasmarcy.com/,Modas Marcy,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle del Alcalde Sáinz de Baranda, 21, 28009 Madrid España"
SANTOS,Tiendas de regalos y especializadas,http://www.santosmadrid.es/,SANTOS,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Cervantes 3, 28014 Madrid España"
Ada Iacob Mahu,Catas y visitas vinícolas guiadas,https://tripadvisor.mediaroom.com/ES-terms-of-use,Ada Iacob Mahu,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
Elena Bouza,Estudios de pintura y cerámica,https://www.tripadvisor.es/Attractions-g187514-Activities-c56-Madrid.html,Elena Bouza,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
Victoria Olson Art,Galerías de arte,http://victoriaolsonart.com/,Victoria Olson Art,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Pasa 6 Local PLANT IZQD Plaza Conde Barajas, 28005 Madrid España"
Happykids,Centros de juego y entretenimiento,https://www.facebook.com/happykids.madrid/,Happykids,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Villa de Marin , 29, 28023 Madrid España"
Jesús Sesé Díaz,Campamentos deportivos,http://www.cicloescuela.com/,Jesús Sesé Díaz,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
Taxi Aeropuerto Madrid Barajas AVE,Taxis y lanzaderas,http://www.taxiaeropuertomadridbarajas.online/,Taxi Aeropuerto Madrid Barajas AVE,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Aeropuerto Barajas, s/n, 28042 Madrid España"
City Expert Madrid,Excursiones de un día,tel:%2B34900920092,City Expert Madrid,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
TRANSFER SHUTTLE MADRID,Taxis y lanzaderas,https://www.tripadvisor.es/Attractions-g187514-Activities-c59-Madrid.html,TRANSFER SHUTTLE MADRID,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
Billar Pool Madrid,"Tours por bares, discotecas y pubs",https://tripadvisor.mediaroom.com/ES-terms-of-use,Billar Pool Madrid,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
Ministudio Pilates,Yoga y pilates,tel:%2B34%20650%2043%2035%2084,Ministudio Pilates,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Gran Vía, 15, 28013 Madrid España"
CopArte,Estudios de pintura y cerámica,https://www.tripadvisor.es/Attractions-g187514-Activities-c56-Madrid.html,CopArte,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
Oh My Good Guide - Tour Madrid like a local!,Visitas urbanas guiadas • Tours culturales • Tours privados • Tours gastronómicos • Catas y visitas vinícolas guiadas,tel:%2B34659424706,Oh My Good Guide - Tour Madrid like a local!,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
Alejandro Orbea,Juegos de escape,https://www.tripadvisor.es/Attractions-g187514-Activities-c56-Madrid.html,Alejandro Orbea,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
Ignacio García,Catas de cerveza y visitas guiadas • Clases de cocina • Catas y visitas vinícolas guiadas,https://tripadvisor.mediaroom.com/ES-terms-of-use,Ignacio García,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
Tinplate Tours,Tours privados,https://tripadvisor.mediaroom.com/ES-terms-of-use,Tinplate Tours,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
thatcookingbae,Clases de cocina,https://www.tripadvisor.es/Attractions-g187514-Activities-c36-Madrid.html,thatcookingbae,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
Librería La Tres Catorce - No Sólo Libros,Tiendas de regalos y especializadas,http://www.latrescatorce.com/,Librería La Tres Catorce - No Sólo Libros,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Garcia Paredes 25, 28010 Madrid España"
Grande Course Guías de Montaña,Tours de varios días • Recorridos de esquí y snowboard • Escaladas guiadas • Acampadas y senderismo guiado • Recorridos por parajes naturales • Excursiones de un día,tel:%2B34648640006,Grande Course Guías de Montaña,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
Secret City Trails in Madrid,Visitas urbanas guiadas • Búsquedas del tesoro • Recorridos a pie,tel:%2B351211452100,Secret City Trails in Madrid,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
Odyfo,Campamentos deportivos,http://www.odyfo.com/,Odyfo,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle Torija 5 28013 Madrid., 28013 Madrid España"
Juandi Alcázar,Buceo y esnórquel • Recorridos submarinos,http://www.juandialcazar.com/,Juandi Alcázar,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
Servicar25,"Tours de varios días • Tours culturales • Tours de patrimonio histórico • Tours cinematográficos y televisivos • Visitas guiadas por cafeterías y teterías • Tours privados • Tours gastronómicos • Catas y visitas vinícolas guiadas • Tours por bares, discotecas y pubs • Recorridos de compras • Visitas a destilerías • Adrenalina y Experiencias extremas • Taxis y lanzaderas • Excursiones de un día",tel:%2B34917570200,Servicar25,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
eThnoPur Coello,Tours privados,tel:%2B34658797794,eThnoPur Coello,"Esta actividad todavía no tiene puntuación, ¡se el primero!",no disponible
BiciareaRent,Alquiler de equipamiento,http://biciarearent.com/,BiciareaRent,"Esta actividad todavía no tiene puntuación, ¡se el primero!","Calle de Sofia 177J, 28022 Madrid España"
