nombre,tipo,puntuacion,barrio,lat,long
Restaurante Casa Garrido,Restaurante,"4,5 ",Barrio no encontrado,40.3217581,-3.8684329
La Rollerie- Calle Guzman el Bueno,Restaurante,"4,0 ",Barrio no encontrado,40.5695722,-4.2670504
Smok Mok Limón,Restaurante,"4,5 ",Universidad,40.4263473,-3.7105184
La Alegria de Los Huerta,Restaurante,"4,0 ",Cuatro Caminos,40.4566092,-3.6980696
Lacaña,Restaurante,"4,0 ",Embajadores,40.4090226,-3.6953055
Restaurante Tagolago,Restaurante,"4,5 ",Barrio no encontrado,40.1952657,-3.6777154
Barrio Humedo,Restaurante,"4,5 ",Jerónimos,40.417902,-3.678438
Le Coq Las tablas,Restaurante,"4,0 ",Valverde,40.5036527,-3.6662929
Ansorena Taberna Vasca,Restaurante,"4,0 ",Hispanoamérica,40.4550231,-3.6793359
Pulpería Taberna Maceira,Restaurante,"3,5 ",Cortes,40.4141167,-3.6957942
Qué Chévere Restaurante,Restaurante,"4,5 ",Peñagrande,40.4859606,-3.7189424
Aranjuez Steak House,Restaurante,"4,0 ",Cuatro Caminos,40.4570275,-3.6924252
Restaurante Dimdim,Restaurante,"4,5 ",Trafalgar,40.4305471,-3.7014104
Taberna Carnaca,Restaurante,"4,5 ",Ibiza,40.4203494,-3.6771465
Taberna el Callejón del Gato,Restaurante,"4,5 ",Pacífico,40.40507545,-3.674427488752943
Amós,Restaurante,"4,5 ",Recoletos,40.42993675,-3.688164929399937
Café Racer Kiev,Restaurante,"4,0 ",Bellas Vistas,40.4510621,-3.7033586
LA FACTORIA DE PONZANO,Restaurante,"3,5 ",Rios Rosas,40.442286,-3.6990273
Mother India,Restaurante,"4,0 ",Ventas,40.4292049,-3.6451006
Los Arrieros,Restaurante,"4,0 ",Barrio no encontrado,40.2397777,-3.7675952
Restaurante Xiongzai,Restaurante,"4,0 ",Argüelles,40.4249094,-3.7106143
Hermanos Vinagre,Restaurante,"4,0 ",Ibiza,40.4188995,-3.6763806
Loreto Coffee Bar,Restaurante,"3,5 ",Universidad,40.4218542,-3.7045076
Refra,Restaurante,"3,5 ",Palacio,40.4162683,-3.7092754
Beiben Gastrobar,Restaurante,"5,0 ",Acacias,40.3982089,-3.7020352
Ciao Amore,Restaurante,"4,0 ",Mirasierra,40.5035773,-3.7047049
El Rincón de Jaén III,Restaurante,"4,0 ",Fuente del Berro,40.4299481,-3.6652949
Juanchi's Burgers Las Tablas,Restaurante,"4,0 ",Valverde,40.5006465,-3.6713465
Pastelería Creativa Javier Ramos,Restaurante,"5,0 ",Cortes,40.412658,-3.6952304
Venta Matadero,Restaurante,"3,5 ",Chopera,40.3933558,-3.6978022
Restaurante Rayal,Restaurante,"4,0 ",Palacio,40.4225937,-3.7106431
Meson Rincon de la Cava,Restaurante,"3,5 ",Palacio,40.4150603,-3.7081931
Mi Tasquita,Restaurante,"4,5 ",Barrio no encontrado,40.4922773,-3.343301
Cerveceria Restaurante Kalenda,Restaurante,"4,0 ",Aguilas,40.3853854,-3.7594046
Casa Pello Alcocer,Restaurante,"3,5 ",Hispanoamérica,40.4587077,-3.6777557
La playa de lavapies,Restaurante,"4,0 ",Embajadores,40.4083556,-3.6995524
La Terraza De Mingorrubio,Restaurante,"4,0 ",El Pardo,40.5328522,-3.7799195
El Yantar De Ayer,Restaurante,"4,5 ",Palacio,40.41543115,-3.70934634372124
Tapas de China,Restaurante,"4,0 ",Palacio,40.4155063,-3.7086445
Taberna Vella Cardeno,Restaurante,"4,5 ",El Viso,40.4425732,-3.6794055
Madere,Restaurante,"4,0 ",Trafalgar,40.4305882,-3.7018896
Plática Restaurante,Restaurante,"4,5 ",Recoletos,40.421281,-3.6887568
Sanuk,Restaurante,"3,5 ",Valverde,40.4998591,-3.6728534
La Tía Cebolla,Restaurante,"3,5 ",Embajadores,40.4150959,-3.7021162
Lavinia 57,Restaurante,"4,0 ",Barrio no encontrado,40.3937528,-3.9266965
Flavia de Chamberí,Restaurante,"4,0 ",Barrio no encontrado,40.5703678,-4.2664183
DegustanDo,Restaurante,"4,5 ",Jerónimos,40.4206967,-3.6851451
La Tortilla Madrid,Restaurante,"3,5 ",San Pascual,40.4466481,-3.6497353
Das Meigas,Restaurante,"4,0 ",Cortes,40.420776,-3.6982129
Bulevar 54,Restaurante,"3,5 ",Barrio no encontrado,40.320967,-3.8712983
La Nueva Troje,Restaurante,"4,0 ",Sol,40.4209532,-3.7033535
Noname Bar,Restaurante,"3,5 ",Barrio no encontrado,40.5938943,-4.1466444
Plaza Mayor Pastelería,Restaurante,"4,5 ",Barrio no encontrado,40.4858881,-3.3462375
Sabor Sichuan,Restaurante,"4,0 ",Barrio no encontrado,40.5913874,-4.1456549
Maneras de vivir,Restaurante,"4,5 ",Puerta Bonita,40.3857683,-3.7377203
Jose Luis General Oraá,Restaurante,"4,0 ",Almagro,40.4357956,-3.6878781
Don Buri,Restaurante,"5,0 ",Barrio no encontrado,40.725737,-3.8652785
Iberia VIP Lounges,Restaurante,"3,5 ",Aeropuerto,40.4558144,-3.5835065
Restaurante Trotamundos,Restaurante,"4,0 ",Atocha,40.40727865,-3.688039313174532
Brutalista,Restaurante,"5,0 ",Casa de Campo,40.4257763,-3.7157102
La Diavla,Restaurante,"4,0 ",Jerónimos,40.4215154,-3.6786722
Restaurante Mayser,Restaurante,"5,0 ",Quintana,40.4371165,-3.6439051
La Tia Juana,Restaurante,"4,0 ",Universidad,40.4286057,-3.7036443
Papúa,Restaurante,"3,5 ",Justicia,40.4249426,-3.6898814
Limbo Bernabéu,Restaurante,"4,0 ",Barrio no encontrado,40.03350195,-3.6131456459204823
Barracuda Mx,Restaurante,"3,5 ",Jerónimos,40.41901355,-3.689394599609549
Larrauri,Restaurante,"4,0 ",Barrio no encontrado,40.5110439,-3.353454030346821
Los Castaños,Restaurante,"4,0 ",Legazpi,40.3883121,-3.6933444
Restaurante Merche,Restaurante,"4,5 ",Ciudad Jardín,40.4470128,-3.6753596
Como En Chile,Restaurante,"4,0 ",Barrio no encontrado,40.2113338,-3.5825156
Al Dente,Restaurante,"4,5 ",Barrio no encontrado,40.5695722,-4.2670504
Lacabía Chamberí,Restaurante,"4,5 ",Rios Rosas,40.4428631,-3.6974228
Bazaar,Restaurante,"3,5 ",Barrio no encontrado,40.32828615,-3.8543011095681754
Robin Hood,Restaurante,"4,5 ",Palacio,40.4129992,-3.7103738
Venta La Hidalguia,Restaurante,"4,0 ",Barrio no encontrado,40.4856145,-3.3431898
Santo Mauro Restaurant,Restaurante,"4,0 ",Almagro,40.4310052,-3.693043278020984
Restoran Zampa Late Dinner,Restaurante,"4,5 ",Trafalgar,40.4300911,-3.697607
Donde Ricky,Restaurante,"4,0 ",Goya,40.4255084,-3.6692335
Tobalá Tacobar,Restaurante,"5,0 ",Gaztambide,40.4339936,-3.7156686
Taberna Cardeno,Restaurante,"4,5 ",Valverde,40.5133283,-3.6737033
El Descanso,Restaurante,"3,5 ",Barrio no encontrado,40.6387046,-4.0224016
Ponja Nikkei,Restaurante,"4,0 ",Justicia,40.4224988,-3.694153
La heroica,Restaurante,"4,5 ",Barrio no encontrado,40.665016,-3.7736877
La Caña,Restaurante,"3,5 ",Trafalgar,40.4309835,-3.7018433
El Jardin,Restaurante,"4,5 ",Barrio no encontrado,40.5925562,-4.1505424
Lamucca de Andes (Organik Parriya),Restaurante,"4,0 ",Palomas,40.4561173,-3.6196246
Parada 36,Restaurante,"5,0 ",Lista,40.434744,-3.6725483
El Kiosko de la Pizza,Restaurante,"4,0 ",Aluche,40.3930238,-3.7604757
Flamingo Rock,Restaurante,"5,0 ",Lista,40.4310454,-3.6705392
Restaurante Sur,Restaurante,"4,0 ",Delicias,40.3962464,-3.6813069
Palike,Restaurante,"4,5 ",Ibiza,40.422289,-3.6720291
Pez 8,Restaurante,"4,0 ",Universidad,40.4231149,-3.7044312
Bar Los Titos,Restaurante,"5,0 ",Embajadores,40.4114225,-3.69951
La Madreña,Restaurante,"3,5 ",Legazpi,40.3923847,-3.6885513
La Botillería,Restaurante,"3,5 ",Palacio,40.4180554,-3.7112338
Restaurante Ginger,Restaurante,"3,5 ",Embajadores,40.4142521,-3.7021784
Bestia Kitchen & Bar,Restaurante,"4,0 ",Pinar del Rey,40.473008,-3.6487362
Vukata,Restaurante,"4,0 ",Aguilas,40.3874188,-3.7616884
Carbon Negro,Restaurante,"3,5 ",Lista,40.4327522,-3.6781495
Restaurante-Marisqueria Río Miño,Restaurante,"4,0 ",Universidad,40.4260755,-3.7107778
Honest Greens Velázquez,Restaurante,"3,5 ",Castellana,40.4374096,-3.6833313
Qava X Martín Afinador,Restaurante,"4,0 ",Ibiza,40.4202094,-3.674697
La Quimera de Sanjo,Restaurante,"4,5 ",Barrio no encontrado,40.505937,-3.3958317
Mo De Movimiento,Restaurante,"3,5 ",Rios Rosas,40.4404151,-3.6948946
El Lagar,Restaurante,"4,0 ",Casa de Campo,40.4286426,-3.7198711
Gorila,Restaurante,"4,0 ",Universidad,40.4232668,-3.7028673
Panamera Madrid,Restaurante,"5,0 ",Rios Rosas,40.4400532,-3.6945077
Tequeños Que Molan,Restaurante,"4,5 ",Sol,40.4203176,-3.6985479
Bodega Amistad,Restaurante,"4,5 ",Zofío,40.3856734,-3.7149635
Casa Tinin,Restaurante,"4,0 ",Barrio no encontrado,40.3368148,-4.1299456
La Turulita,Restaurante,"4,5 ",Jerónimos,40.417923,-3.6777075
Juanyta ME MATA,Restaurante,"3,5 ",Barrio no encontrado,40.5471417,-3.6332563
Peyma,Restaurante,"4,0 ",Acacias,40.4048383,-3.702243
Gastrobar Rosales 36,Restaurante,"4,0 ",Casa de Campo,40.426924,-3.7197935
Can Bonet,Restaurante,"4,0 ",Jerónimos,40.4202088,-3.6792635
El Golfo de Cai,Restaurante,"4,0 ",Rios Rosas,40.4431812,-3.7022696
Restaurante Atocha 107,Restaurante,"4,5 ",Embajadores,40.4106685,-3.6952421
Bar Librería Vergüenza Ajena,Restaurante,"5,0 ",Ciudad Universitaria,40.4505825,-3.7095003
CASA MARIANO,Restaurante,"4,5 ",Barrio no encontrado,40.2841186,-3.7535726
El Cangrejero,Restaurante,"4,0 ",Universidad,40.4271764,-3.7095911
Naviego,Restaurante,"4,0 ",Sol,40.4163824,-3.7066973
Restaurante Lope de Vega,Restaurante,"4,0 ",Barrio no encontrado,40.3050437,-3.736566
Delphina Serrano,Restaurante,"4,0 ",El Viso,40.4526451,-3.6808674
Waniku,Restaurante,"4,0 ",Fuente del Berro,40.425086,-3.6632944
Rumbo Norte,Restaurante,"4,5 ",Prosperidad,40.4440197,-3.6704063
Honest Greens Serrano,Restaurante,"4,0 ",Recoletos,40.4285602,-3.6874564
PrimaDonna Pizza Bar,Restaurante,"4,0 ",Embajadores,40.4079962,-3.6980259
Bodegas Alfaro,Restaurante,"4,0 ",Barrio no encontrado,40.5950414,-4.2575284
Alma Llanera,Restaurante,"4,0 ",Universidad,40.4224857,-3.7025877
Taberna murciana El Caldero,Restaurante,"3,5 ",Atocha,40.4028004,-3.6805069
Bendito,Restaurante,"4,5 ",Acacias,40.4048383,-3.702243
Nexo,Restaurante,"5,0 ",Casa de Campo,40.4318742,-3.7242946
Corner Grill,Restaurante,"4,5 ",Costillares,40.482379,-3.6723406
Principe 5,Restaurante,"4,5 ",Cortes,40.4160999,-3.7003106
Frenchie Bar,Restaurante,"4,5 ",Cortes,40.4202915,-3.6983758
Nouba,Restaurante,"4,0 ",Hispanoamérica,40.4598907,-3.6873288983299632
Boccapan,Restaurante,"5,0 ",Gaztambide,40.4352614,-3.713844
Boanerges,Restaurante,"4,5 ",Palomeras Sureste,40.383275,-3.6481537
Bar Casa Florencio,Restaurante,"4,0 ",Barrio no encontrado,40.6911891,-3.5127848
La Boiga Despensa,Restaurante,"4,5 ",Castellana,40.4346617,-3.6802537
Moega,Restaurante,"4,5 ",Embajadores,40.413235400000005,-3.699319861015672
Joya Oriental,Restaurante,"4,0 ",Goya,40.4259668,-3.6743929
BocaBoca,Restaurante,"4,0 ",Nueva España,40.4632038,-3.6879227
Patio,Restaurante,"5,0 ",Universidad,40.4298533,-3.7099679
Pinkoco Bar,Restaurante,"4,5 ",Barrio no encontrado,40.8056408,-3.7696742
Restaurante Los Mandilones,Restaurante,"4,5 ",Buenavista,40.3657919,-3.7576367
El Liberal,Restaurante,"3,5 ",Corralejos,40.4695662,-3.5862734
Efimero Madrid,Restaurante,"4,5 ",Justicia,40.4251896,-3.692052
Madrida,Restaurante,"4,5 ",Salvador,40.4451047,-3.633049
Escalaz Burgers,Restaurante,"5,0 ",Universidad,40.4256958,-3.7073518
La Bruschetta,Restaurante,"4,0 ",Valverde,40.5036527,-3.6662929
El Retoñar,Restaurante,"4,5 ",Barrio no encontrado,4.7341166,-74.2751967
Vinos el 2 La Magnifica de Sagasta,Restaurante,"4,5 ",Barrio no encontrado,40.5010147,-4.2386388
Cafeeke Cervezas & Tapas de Bélgica,Restaurante,"3,5 ",Palacio,40.4147343,-3.7079786
El Barrilon,Restaurante,"4,0 ",Costillares,40.483126,-3.667214248465767
Cabreira,Restaurante,"3,5 ",Universidad,40.4273585,-3.7039189
Pizzeria La Esquinita,Restaurante,"5,0 ",Gaztambide,40.4366465,-3.7163184
Restaurante Lion,Restaurante,"4,0 ",Palacio,40.4165263,-3.7075762
Mulan,Restaurante,"4,0 ",Rosas,40.4265196,-3.6044237
La taberna de Alfonso,Restaurante,"4,5 ",Palacio,40.4159906,-3.7125813
Arùgula,Restaurante,"4,5 ",Recoletos,40.4225777,-3.681808
Miss Sushi Avenida de Brasil,Restaurante,"3,5 ",Cuatro Caminos,40.4554728,-3.693156
Distrito Ceviche S.L,Restaurante,"4,5 ",Argüelles,40.4324337,-3.7177809
Lounge Bar Las Letras,Restaurante,"4,0 ",Barrio no encontrado,40.47083205,-3.871344282431271
Un Arábigo En Madrid,Restaurante,"4,5 ",Pacífico,40.4051392,-3.6827111669560457
La Curiosa Cervecería,Restaurante,"4,5 ",Orcasur,40.3802844,-3.6955041
De Mercado,Restaurante,"4,0 ",Palacio,40.4123061,-3.7117323
O Potino,Restaurante,"4,0 ",Universidad,40.4277159,-3.7102055
Angus Steak House,Restaurante,"4,0 ",San Isidro,40.405812,-3.724589
Restaurante Han,Restaurante,"5,0 ",Palacio,40.4165263,-3.7075762
Casa Lee,Restaurante,"4,0 ",Barrio no encontrado,40.3580055,-3.7809417
NH Collection Madrid Suecia,Restaurante,"4,0 ",Cortes,40.4178989,-3.696253
Ichibanya,Restaurante,"4,5 ",Simancas,40.4354613,-3.621563
Friki,Restaurante,"4,5 ",Lista,40.4329822,-3.6735015
La Pescadería (hermosilla),Restaurante,"4,0 ",Recoletos,40.4261201,-3.6820574
Sidrería La Cuenca,Restaurante,"4,5 ",Universidad,40.4238344,-3.7070669
Funambulista Bar,Restaurante,"4,5 ",Cortes,40.41296435,-3.695800682823327
El 5 de Tirso,Restaurante,"3,5 ",Embajadores,40.4123025,-3.704528241578192
Chinaski Lavapies,Restaurante,"4,0 ",Embajadores,40.4089409,-3.6992747
El Gran Cantábrico,Restaurante,"4,5 ",Cortes,40.4133019,-3.6957
Taberna Maceira,Restaurante,"3,5 ",Barrio no encontrado,40.6556637,-3.7651
Guito´s,Restaurante,"4,0 ",Aravaca,40.4646092,-3.7839075
Wok King,Restaurante,"4,0 ",Palacio,40.4196027,-3.7077218
Bar Padrao,Restaurante,"4,0 ",Palacio,40.4228326,-3.707966
Qubek,Restaurante,"4,5 ",Jerónimos,40.4142469,-3.6902653
La Cuchara de Mariana,Restaurante,"4,5 ",Barrio no encontrado,40.33061245,-3.3676520166476003
Abuelita Alicia,Restaurante,"4,0 ",Prosperidad,40.4453577,-3.6715916
Bar Sobrado,Restaurante,"4,0 ",Universidad,40.4240125,-3.7059379
Nunuka - Bistrot de Georgia,Restaurante,"4,5 ",Justicia,40.420856,-3.6974467
Mola Grill,Restaurante,"4,5 ",Lista,40.4329822,-3.6735015
Tanteo,Restaurante,"4,0 ",Castellana,40.4360059,-3.6806273
La Taberna de Gadea,Restaurante,"4,0 ",Rosas,40.4225522,-3.6070531
Los Madroños,Restaurante,"3,5 ",Barrio no encontrado,40.436999400000005,-3.817703402412256
El Ancla,Restaurante,"4,5 ",Valdeacederas,40.46279455,-3.6986052172685664
Hotel Restaurant at Villa Magna,Restaurante,"4,0 ",Recoletos,40.42993675,-3.688164929399937
Cafetería Oskar,Restaurante,"3,5 ",Palacio,40.4203785,-3.7080769
Bar Manolo,Restaurante,"4,0 ",Barrio no encontrado,40.6380634,-4.022365
Rústika Café,Restaurante,"4,0 ",Universidad,40.426245,-3.7106678
Mirador del Arco de Cuchilleros,Restaurante,"3,5 ",Palacio,40.4148238,-3.7082244
El Mirador de Palma,Restaurante,"4,5 ",Alameda de Osuna,40.4565727,-3.5864294
致青春 To Youths,Restaurante,"5,0 ",Palacio,40.4240989,-3.7093974
Feito Rio La Salita,Restaurante,"4,0 ",Moscardó,40.3917209,-3.7030317
Cocina de Neptuno,Restaurante,"3,5 ",Cortes,40.414555750000005,-3.694887373449392
Pizza Radical,Restaurante,"5,0 ",Universidad,40.4303143,-3.7020121
Lamonarracha - Barrio de Salamanca,Restaurante,"5,0 ",Castellana,40.4351597,-3.6791577
Sandolá,Restaurante,"4,5 ",Trafalgar,40.4323362,-3.6982349
La Almudayna,Restaurante,"4,0 ",Barrio no encontrado,40.1341257,-3.3388335
Restaurante Rodriguez,Restaurante,"3,5 ",Sol,40.4157431,-3.705711
Tetería Nagamat,Restaurante,"4,5 ",Barrio no encontrado,41.0610748,-3.5456222
Delisko,Restaurante,"3,5 ",Universidad,40.4229773,-3.700984
La Prosperidad,Restaurante,"4,5 ",Ciudad Jardín,40.446566,-3.6717957
Come Bebe Ama,Restaurante,"4,5 ",San Isidro,40.39401,-3.7287084
Restaurante O Camiño,Restaurante,"4,0 ",Rosas,40.424741350000005,-3.603675250000001
El Rincon de Sancho,Restaurante,"4,0 ",Argüelles,40.4262058,-3.7145742
Milford,Restaurante,"4,0 ",Castellana,40.4326961,-3.679469
Leka Ópera Bar & tapas,Restaurante,"4,5 ",Palacio,40.416682,-3.7112269
San Telmo,Restaurante,"3,5 ",Castillejos,40.4668202,-3.688892
Arzabal Retiro,Restaurante,"3,5 ",Jerónimos,40.4202691,-3.6792687
Mi Sushi,Restaurante,"4,0 ",Pacífico,40.403696,-3.6740227
Patatas fritas La Azucena,Restaurante,"5,0 ",Concepción,40.4369901,-3.6515799
Manka restaurante peruano,Restaurante,"4,5 ",Bellas Vistas,40.4529321,-3.7034677
Puerta del Sol,Restaurante,"4,0 ",Embajadores,40.4151423,-3.7031751
Al-Batra,Restaurante,"4,0 ",Embajadores,40.4141363,-3.7013244
Los Hierros,Restaurante,"4,5 ",Argüelles,40.4289237,-3.7149592
La Galia Castellana,Restaurante,"5,0 ",Barrio no encontrado,40.563381,-3.886305353723405
Campiello,Restaurante,"4,0 ",Imperial,40.40585955,-3.712579633050845
Pasamar,Restaurante,"4,5 ",Barrio no encontrado,40.5003391,-4.2337938
Believe Life&Food Madrid,Restaurante,"4,0 ",Palacio,40.422667,-3.711127023576333
UMAMI Gastrobar,Restaurante,"4,0 ",Palomas,40.4536937,-3.6238698
el secreto del lobo,Restaurante,"4,5 ",Jerónimos,40.4197673,-3.6917503
Zorba comida Griega,Restaurante,"4,5 ",Jerónimos,40.417923,-3.6777075
Ogs Hyped Burgers,Restaurante,"5,0 ",Sol,40.4204173,-3.7003097
La Daniela Bernabéu,Restaurante,"3,5 ",El Viso,40.4506611,-3.6884022
Bar Restaurante Cebreros,Restaurante,"4,5 ",Recoletos,40.42718735,-3.685774191573856
Caffe Del Arte,Restaurante,"4,0 ",Universidad,40.4267653,-3.7017265
El Quinto Pecado,Restaurante,"3,5 ",Barrio no encontrado,40.3020386,-3.7350055
Artists Room,Restaurante,"4,0 ",Recoletos,40.4262352,-3.6806741
El Templo del Placer,Restaurante,"4,0 ",Palacio,40.4203055,-3.7074769
City Kebab,Restaurante,"4,0 ",Barrio no encontrado,40.624789750000005,-4.008833027215303
Casa Emilio,Restaurante,"4,0 ",Pinar del Rey,40.4698405,-3.6514684
Ciento29,Restaurante,"4,5 ",Castillejos,40.4597978,-3.689749
El Parnaso,Restaurante,"4,0 ",Embajadores,40.4109829,-3.70735
El Parnasillo Del Principe,Restaurante,"4,0 ",Embajadores,40.4141634,-3.7000816
Restaurante Taberna La Romana,Restaurante,"4,5 ",Barrio no encontrado,40.5393513,-4.1653057
Al Sur,Restaurante,"4,0 ",Barrio no encontrado,40.5478047,-3.3293096
Tierrasanta Bar De Tapas,Restaurante,"5,0 ",Universidad,40.4265288,-3.7105579
Cerveceria Toni,Restaurante,"4,5 ",Lista,40.4310351,-3.6709939
The Cavern - Irish Pub,Restaurante,"4,0 ",Palacio,40.416682,-3.7112269
Anta,Restaurante,"4,5 ",Legazpi,40.3852783,-3.6867536
MOX,Restaurante,"4,5 ",Universidad,40.4238247,-3.7024087
El Bacaro de Fabio Latina,Restaurante,"4,0 ",Palacio,40.4130128,-3.7113878
Greener,Restaurante,"4,0 ",Prosperidad,40.4456043,-3.6631161
Camarote Vintage,Restaurante,"4,0 ",Imperial,40.4110047,-3.7181153
Taquería Los Carnales,Restaurante,"4,5 ",Argüelles,40.430851,-3.7191744
España Cañi,Restaurante,"3,5 ",Embajadores,40.4143452,-3.7025669
Cabaña Food Bar,Restaurante,"4,5 ",Goya,40.4286497,-3.6728229
Casa Carmo,Restaurante,"4,0 ",Aravaca,40.4451771,-3.7866733
La chispera,Restaurante,"4,5 ",Embajadores,40.4100595,-3.708052
Santa Canela,Restaurante,"4,5 ",Gaztambide,40.4324518,-3.7132396
Sanpas,Restaurante,"4,0 ",Simancas,40.44093095,-3.6261242500000166
Bar Santurce,Restaurante,"3,5 ",Embajadores,40.4096683,-3.7078159
Parrondo,Restaurante,"4,0 ",Barrio no encontrado,40.0312685,-3.5901938
Canas y Tapas,Restaurante,"3,5 ",Sol,40.4173248,-3.7060621
La Mazmorra,Restaurante,"4,0 ",Palacio,40.4149607,-3.7083443
Parrilla El Alto,Restaurante,"4,0 ",Palomeras Sureste,40.3829721,-3.6297067
Tabara,Restaurante,"4,5 ",Barrio no encontrado,40.4829687,-3.3693968
Colmado Madrileño,Restaurante,"4,0 ",Imperial,40.40421745,-3.7148798825822738
Caminito,Restaurante,"5,0 ",Embajadores,40.4091618,-3.6988668
Kyoshi Las Cortes,Restaurante,"4,5 ",Cortes,40.41516365,-3.696656256944444
Lagasca19,Restaurante,"4,5 ",Recoletos,40.4231304,-3.6857719
Shi-Shang,Restaurante,"3,5 ",Barrio no encontrado,40.2126582,-3.5788325
Naked&Sated (Serrano),Restaurante,"3,5 ",El Viso,40.4526451,-3.6808674
Shukran,Restaurante,"4,0 ",Pinar del Rey,40.473008,-3.6487362
Restaurante Cruz Blanca,Restaurante,"3,5 ",Palacio,40.4156552,-3.710208
Meraki Bar Restaurante,Restaurante,"5,0 ",Cármenes,40.401666,-3.7408602
Guilty - Cookie Shop (la Latina),Restaurante,"Este establecimiento todavía no tiene puntuación, ¡se el primero!",Palacio,40.4123646,-3.7091763
L'Atelier Robuchon Madrid,Restaurante,"0,0 ",Recoletos,40.4275326,-3.6800119
La Metixe. Taberna Mexicana,Restaurante,"3,0 ",Pacífico,40.4055027,-3.6776067
Restaurante Nuevo Horno de Santa Teresa,Restaurante,"4,5 ",Barrio no encontrado,40.2078476,-3.5698951
Everest Tandoori Nepali-Indian Restaurant,Restaurante,"4,5 ",Canillas,40.4653154,-3.6495466
Picsa Madrid,Restaurante,"4,0 ",Rios Rosas,40.442286,-3.6990273
Restaurante Casa Amadeo los Caracoles,Restaurante,"4,0 ",Embajadores,40.410528,-3.7074921
Las Cuevas de Luis Candelas,Restaurante,"4,0 ",Palacio,40.4148583,-3.7081461
Green Tea Sushi & Cocktail - Hotel the Westin Palace,Restaurante,"4,0 ",Cortes,40.4154544,-3.6958024
Hotel Catalonia Las Cortes Restaurant,Restaurante,"4,5 ",Cortes,40.41445775,-3.699443960805328
Finca Lucero. Restaurante Italo Argentino,Restaurante,"4,5 ",Timón,40.4706971,-3.5831393
DeDIEGO Restaurante en Diego de León,Restaurante,"4,0 ",Lista,40.4344836,-3.6766834
Taberna los Gallos,Restaurante,"3,5 ",Recoletos,40.423467,-3.6862847
Restaurante El Padre,Restaurante,"4,0 ",El Viso,40.4477973,-3.6838191
Casa Meño,Restaurante,"4,5 ",Barrio no encontrado,40.1331936,-3.3406351
Restaurante Uval,Restaurante,"4,0 ",El Viso,40.4454311,-3.6853429
Ayala Japon,Restaurante,"4,0 ",Goya,40.4274462,-3.6766517
La Jefa Home Bar,Restaurante,"3,5 ",Recoletos,40.421281,-3.6887568
O'Grove,Restaurante,"4,0 ",Goya,40.4248303,-3.6741153
"17, Burger & Wine",Restaurante,"5,0 ",Barrio no encontrado,40.4319295,-3.5325249362253066
Mad Brewing,Restaurante,"4,0 ",Simancas,40.4351142,-3.631265840686254
Restaurante Haroma,Restaurante,"4,0 ",Castellana,40.4348678,-3.6790648
Restaurante Peruano Mis Tradiciones,Restaurante,"4,0 ",Acacias,40.399716,-3.7109277
Museo Nacional Centro de Arte Reina Sofia,Restaurante,"4,0 ",Palos de Moguer,40.4080495,-3.694421591348541
Churreria Mayoma,Restaurante,"4,5 ",Lista,40.4352361,-3.6754625
Asturianos,Restaurante,"4,0 ",Arapiles,40.4399709,-3.7081772
La Rayua Gran Vía,Restaurante,"4,0 ",Palacio,40.4221609,-3.7058683
Mandarin,Restaurante,"4,0 ",Justicia,40.4246731,-3.6912331
LaLanda,Restaurante,"4,0 ",Barrio no encontrado,40.5517416,-3.8885555
Restaurante Casa Perico,Restaurante,"4,0 ",Universidad,40.4218367,-3.7033954
Tablao Flamenco Corral de la Pacheca,Restaurante,"4,5 ",Fuente del Berro,40.4315947,-3.6603709
Hotel Catalonia Puerta Del Sol Restaurant,Restaurante,"4,5 ",Embajadores,40.41409785,-3.702777770345282
